Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Apr 1, 2025 12:00 AM;Apr 1, 2025 1:00 AM;3,853.75;1,295.00;818.75;6,676.50;6.25;118.25;-;11,622.00;5,739.25;7,785.00;314.25;1,851.25
Apr 1, 2025 1:00 AM;Apr 1, 2025 2:00 AM;3,797.75;1,285.00;794.50;6,316.50;6.00;117.75;-;11,580.75;5,341.75;7,361.25;159.75;1,869.50
Apr 1, 2025 2:00 AM;Apr 1, 2025 3:00 AM;3,759.50;1,282.25;735.25;6,133.25;6.00;118.00;-;11,404.50;5,382.50;7,266.25;66.50;1,878.50
Apr 1, 2025 3:00 AM;Apr 1, 2025 4:00 AM;3,767.75;1,284.00;704.75;6,243.00;6.00;117.75;-;11,389.25;5,389.25;7,255.50;65.25;1,881.75
Apr 1, 2025 4:00 AM;Apr 1, 2025 5:00 AM;3,845.50;1,285.00;746.50;6,811.00;6.00;117.25;-;11,433.75;5,377.25;7,351.50;128.50;1,893.75
Apr 1, 2025 5:00 AM;Apr 1, 2025 6:00 AM;4,003.25;1,292.50;810.00;7,631.25;7.25;116.50;-;11,617.00;5,960.00;7,922.00;459.75;1,860.00
Apr 1, 2025 6:00 AM;Apr 1, 2025 7:00 AM;4,284.00;1,377.25;809.25;8,482.50;29.25;114.00;-;11,839.50;6,196.50;8,894.75;3,383.75;1,850.00
Apr 1, 2025 7:00 AM;Apr 1, 2025 8:00 AM;4,454.00;1,379.25;732.50;9,061.50;1,690.50;114.00;-;11,927.25;6,228.75;9,021.00;5,181.25;1,870.50
Apr 1, 2025 8:00 AM;Apr 1, 2025 9:00 AM;4,410.00;1,435.75;665.25;8,372.75;8,304.50;114.00;-;11,860.50;6,221.50;9,024.00;3,580.75;1,824.50
Apr 1, 2025 9:00 AM;Apr 1, 2025 10:00 AM;4,156.75;1,431.75;600.00;6,339.25;18,193.75;113.75;-;11,730.00;5,663.25;7,240.75;1,463.75;1,820.75
Apr 1, 2025 10:00 AM;Apr 1, 2025 11:00 AM;3,793.75;1,436.00;536.50;7,506.75;27,221.50;109.50;-;10,525.00;3,743.75;4,560.00;412.00;1,748.00
Apr 1, 2025 11:00 AM;Apr 1, 2025 12:00 PM;3,621.00;1,512.75;405.50;9,756.00;32,759.25;110.25;-;6,898.00;2,226.25;3,569.25;119.25;1,721.50
Apr 1, 2025 12:00 PM;Apr 1, 2025 1:00 PM;3,547.00;1,492.75;241.25;11,536.50;34,498.50;107.50;-;5,809.00;2,257.75;3,244.50;24.00;1,692.25
Apr 1, 2025 1:00 PM;Apr 1, 2025 2:00 PM;3,531.50;1,451.75;231.50;12,861.75;34,269.50;107.00;-;5,774.75;2,073.00;3,185.50;47.25;1,687.00
Apr 1, 2025 2:00 PM;Apr 1, 2025 3:00 PM;3,544.00;1,430.75;242.50;13,310.50;33,251.00;109.00;-;5,722.50;2,000.50;3,131.25;32.25;1,648.00
Apr 1, 2025 3:00 PM;Apr 1, 2025 4:00 PM;3,591.75;1,425.50;353.25;13,859.25;30,025.25;111.25;-;5,746.00;1,961.75;3,223.50;108.00;1,532.00
Apr 1, 2025 4:00 PM;Apr 1, 2025 5:00 PM;3,739.25;1,394.50;523.25;14,561.75;24,839.75;111.75;-;5,996.75;1,936.25;3,334.75;11.00;1,605.75
Apr 1, 2025 5:00 PM;Apr 1, 2025 6:00 PM;4,007.50;1,409.25;809.25;15,792.00;16,678.50;111.50;-;7,823.00;2,550.25;4,386.25;152.25;1,709.50
Apr 1, 2025 6:00 PM;Apr 1, 2025 7:00 PM;4,313.25;1,424.25;1,109.75;15,349.25;7,098.50;113.25;-;10,034.00;3,471.75;6,150.00;1,197.50;1,743.25
Apr 1, 2025 7:00 PM;Apr 1, 2025 8:00 PM;4,531.25;1,426.00;1,423.50;15,550.00;1,022.75;115.25;-;11,484.25;4,449.75;6,488.00;4,376.00;1,763.00
Apr 1, 2025 8:00 PM;Apr 1, 2025 9:00 PM;4,507.75;1,453.25;1,582.00;18,223.00;27.50;116.00;-;11,321.50;4,819.75;6,655.75;4,220.75;1,783.50
Apr 1, 2025 9:00 PM;Apr 1, 2025 10:00 PM;4,313.75;1,462.00;1,849.50;21,564.00;7.25;115.50;-;10,611.50;4,576.25;6,448.25;2,007.00;1,827.75
Apr 1, 2025 10:00 PM;Apr 1, 2025 11:00 PM;4,098.00;1,389.75;2,216.75;22,518.00;7.75;115.75;-;10,296.00;3,706.25;5,810.00;385.25;1,891.00
Apr 1, 2025 11:00 PM;Apr 2, 2025 12:00 AM;3,879.00;1,323.50;2,214.50;23,019.25;7.00;116.25;-;9,270.25;2,783.00;4,833.50;134.00;1,843.00
Apr 2, 2025 12:00 AM;Apr 2, 2025 1:00 AM;3,767.75;1,363.75;2,012.50;22,474.50;6.00;117.50;-;7,880.50;2,598.00;4,101.25;34.00;1,798.75
Apr 2, 2025 1:00 AM;Apr 2, 2025 2:00 AM;3,713.25;1,368.00;1,661.25;21,344.50;6.25;118.25;-;7,182.00;2,567.50;4,085.75;1.75;1,798.50
Apr 2, 2025 2:00 AM;Apr 2, 2025 3:00 AM;3,701.25;1,246.00;1,630.50;20,318.75;6.75;119.50;-;7,047.50;2,617.00;4,035.25;46.50;1,793.50
Apr 2, 2025 3:00 AM;Apr 2, 2025 4:00 AM;3,715.50;1,288.00;1,618.25;19,887.00;6.00;119.00;-;7,149.00;2,810.00;4,083.25;14.00;1,763.75
Apr 2, 2025 4:00 AM;Apr 2, 2025 5:00 AM;3,820.75;1,328.75;1,719.75;19,364.50;6.00;119.00;-;7,340.50;2,880.50;4,241.75;18.75;1,798.75
Apr 2, 2025 5:00 AM;Apr 2, 2025 6:00 AM;3,983.00;1,341.75;1,951.25;18,853.00;7.50;118.00;-;9,014.75;3,181.75;5,044.50;897.25;1,838.50
Apr 2, 2025 6:00 AM;Apr 2, 2025 7:00 AM;4,254.75;1,291.75;2,221.75;18,966.75;43.25;115.75;-;10,132.00;4,630.00;5,711.25;4,574.25;1,805.50
Apr 2, 2025 7:00 AM;Apr 2, 2025 8:00 AM;4,423.25;1,326.75;2,635.00;17,766.25;2,256.00;115.25;-;11,180.25;5,005.25;6,021.75;5,612.00;1,809.75
Apr 2, 2025 8:00 AM;Apr 2, 2025 9:00 AM;4,367.75;1,498.50;2,960.50;14,371.75;10,541.75;113.25;-;11,093.75;4,473.75;5,930.25;4,646.75;1,801.00
Apr 2, 2025 9:00 AM;Apr 2, 2025 10:00 AM;4,049.75;1,372.50;2,920.25;11,067.25;22,287.00;112.00;-;9,088.00;2,831.50;4,717.25;998.25;1,755.50
Apr 2, 2025 10:00 AM;Apr 2, 2025 11:00 AM;3,734.50;1,367.75;2,785.50;10,253.00;32,837.00;111.25;-;5,422.25;1,768.25;3,005.00;1.75;1,737.50
Apr 2, 2025 11:00 AM;Apr 2, 2025 12:00 PM;3,540.00;1,403.00;1,973.25;9,820.75;40,242.75;108.25;-;4,837.00;1,690.75;2,783.25;72.25;1,722.00
Apr 2, 2025 12:00 PM;Apr 2, 2025 1:00 PM;3,437.50;1,388.25;1,562.00;8,030.00;42,310.50;111.75;-;4,886.00;1,489.25;2,703.25;3.75;1,708.75
Apr 2, 2025 1:00 PM;Apr 2, 2025 2:00 PM;3,416.00;1,392.00;1,662.25;7,728.00;42,146.50;113.00;-;4,935.25;1,416.25;2,574.00;2.00;1,711.25
Apr 2, 2025 2:00 PM;Apr 2, 2025 3:00 PM;3,388.50;1,413.50;1,940.25;11,519.25;39,627.25;111.25;-;4,821.25;1,370.00;2,452.75;22.75;1,704.50
Apr 2, 2025 3:00 PM;Apr 2, 2025 4:00 PM;3,457.50;1,375.50;2,216.25;16,050.00;35,061.00;110.75;-;4,844.50;1,391.25;2,410.50;79.50;1,718.75
Apr 2, 2025 4:00 PM;Apr 2, 2025 5:00 PM;3,609.75;1,330.50;2,441.00;20,153.00;27,805.00;111.75;-;4,950.00;1,928.00;2,417.50;5.00;1,774.00
Apr 2, 2025 5:00 PM;Apr 2, 2025 6:00 PM;3,771.00;1,346.00;2,864.75;23,827.50;18,580.50;110.75;-;5,581.00;2,134.25;2,807.25;126.75;1,788.25
Apr 2, 2025 6:00 PM;Apr 2, 2025 7:00 PM;4,186.50;1,299.75;4,363.75;24,518.00;7,825.25;108.25;-;7,960.00;3,001.75;4,229.25;714.00;1,765.50
Apr 2, 2025 7:00 PM;Apr 2, 2025 8:00 PM;4,453.25;1,509.25;4,948.00;24,453.50;1,174.00;108.50;-;9,112.25;3,868.25;4,703.50;4,219.75;1,785.25
Apr 2, 2025 8:00 PM;Apr 2, 2025 9:00 PM;4,456.00;1,384.00;5,117.25;26,167.00;20.75;109.50;-;9,763.50;4,133.75;4,802.25;4,562.00;1,807.00
Apr 2, 2025 9:00 PM;Apr 2, 2025 10:00 PM;4,325.25;1,246.00;5,209.75;27,603.25;9.75;110.50;-;9,346.00;4,023.75;4,673.25;2,263.75;1,800.25
Apr 2, 2025 10:00 PM;Apr 2, 2025 11:00 PM;4,087.75;1,243.00;5,146.50;26,580.75;8.75;110.50;-;8,920.50;3,671.50;4,676.50;617.75;1,846.75
Apr 2, 2025 11:00 PM;Apr 3, 2025 12:00 AM;3,880.75;1,216.75;4,978.75;25,760.00;6.25;111.00;-;7,767.50;3,183.50;4,024.00;41.00;1,850.75
Apr 3, 2025 12:00 AM;Apr 3, 2025 1:00 AM;3,735.50;1,248.50;4,804.75;23,940.00;6.50;111.75;-;6,573.50;3,038.50;3,622.75;184.00;1,837.00
Apr 3, 2025 1:00 AM;Apr 3, 2025 2:00 AM;3,704.75;1,225.00;4,501.75;22,063.25;6.00;111.50;-;7,284.25;2,771.25;3,536.25;0.75;1,815.25
Apr 3, 2025 2:00 AM;Apr 3, 2025 3:00 AM;3,696.75;1,210.50;4,042.75;20,223.00;6.00;112.50;-;7,185.50;2,707.00;3,417.00;1.75;1,773.75
Apr 3, 2025 3:00 AM;Apr 3, 2025 4:00 AM;3,732.25;1,226.50;3,348.00;18,984.00;6.25;113.00;-;7,623.00;2,575.25;3,473.00;22.00;1,810.75
Apr 3, 2025 4:00 AM;Apr 3, 2025 5:00 AM;3,819.75;1,245.75;3,038.00;18,203.00;6.75;113.00;-;7,862.75;2,787.00;3,840.50;106.00;1,872.00
Apr 3, 2025 5:00 AM;Apr 3, 2025 6:00 AM;3,983.25;1,311.00;2,825.75;17,634.25;6.75;111.75;-;8,933.75;3,117.75;5,006.50;2,126.50;1,879.75
Apr 3, 2025 6:00 AM;Apr 3, 2025 7:00 AM;4,306.50;1,369.50;2,507.00;17,073.00;74.25;111.00;-;9,377.25;3,558.75;6,311.75;4,832.50;1,938.50
Apr 3, 2025 7:00 AM;Apr 3, 2025 8:00 AM;4,434.75;1,604.50;2,265.25;15,198.00;2,998.75;103.75;-;9,911.75;3,883.25;6,783.75;5,547.25;1,877.50
Apr 3, 2025 8:00 AM;Apr 3, 2025 9:00 AM;4,356.25;1,386.75;1,770.75;11,569.00;13,026.25;88.25;-;9,850.75;3,668.50;6,300.25;4,098.25;1,838.25
Apr 3, 2025 9:00 AM;Apr 3, 2025 10:00 AM;4,015.00;1,321.75;1,437.00;6,573.75;26,026.25;88.00;-;8,998.00;2,304.75;4,596.00;1,184.50;1,834.25
Apr 3, 2025 10:00 AM;Apr 3, 2025 11:00 AM;3,685.00;1,364.00;1,070.25;4,634.25;37,020.75;86.50;-;6,454.25;1,806.75;2,931.25;208.00;1,807.00
Apr 3, 2025 11:00 AM;Apr 3, 2025 12:00 PM;3,479.75;1,358.50;700.50;4,437.00;44,073.00;88.25;-;5,150.00;1,711.50;2,655.00;109.50;1,733.00
Apr 3, 2025 12:00 PM;Apr 3, 2025 1:00 PM;3,384.75;1,371.25;625.75;5,269.75;47,290.50;88.50;-;4,741.25;1,582.50;2,582.75;56.25;1,701.50
Apr 3, 2025 1:00 PM;Apr 3, 2025 2:00 PM;3,358.50;1,353.25;554.00;5,307.25;46,819.25;99.75;-;4,681.50;1,531.75;2,569.25;6.75;1,748.50
Apr 3, 2025 2:00 PM;Apr 3, 2025 3:00 PM;3,362.75;1,352.50;560.00;5,862.00;44,946.75;105.75;-;4,730.00;1,494.25;2,478.00;5.50;1,746.00
Apr 3, 2025 3:00 PM;Apr 3, 2025 4:00 PM;3,444.50;1,379.25;816.75;6,260.00;41,051.00;105.50;-;5,009.50;1,480.25;2,346.75;16.50;1,716.75
Apr 3, 2025 4:00 PM;Apr 3, 2025 5:00 PM;3,646.00;1,434.75;1,113.00;6,041.75;33,547.50;105.00;-;5,708.00;1,964.75;2,675.00;25.00;1,801.00
Apr 3, 2025 5:00 PM;Apr 3, 2025 6:00 PM;3,937.00;1,350.00;979.00;6,299.50;21,758.75;105.25;-;8,622.00;3,666.50;4,778.75;411.25;1,815.75
Apr 3, 2025 6:00 PM;Apr 3, 2025 7:00 PM;4,364.50;1,391.00;1,168.75;6,037.75;8,850.75;107.25;-;11,020.25;5,720.25;7,231.00;2,645.25;1,854.00
Apr 3, 2025 7:00 PM;Apr 3, 2025 8:00 PM;4,541.75;1,652.00;1,313.25;6,393.00;1,271.50;109.75;-;11,625.00;6,475.25;8,231.00;4,937.50;1,884.75
Apr 3, 2025 8:00 PM;Apr 3, 2025 9:00 PM;4,524.50;1,560.00;1,622.75;8,754.25;53.25;111.25;-;11,839.00;6,544.00;8,365.50;5,274.00;1,855.00
Apr 3, 2025 9:00 PM;Apr 3, 2025 10:00 PM;4,391.00;1,341.25;1,933.75;10,688.00;17.25;112.75;-;11,827.25;6,498.25;8,194.50;3,622.25;1,830.75
Apr 3, 2025 10:00 PM;Apr 3, 2025 11:00 PM;4,183.00;1,345.25;1,724.50;11,217.25;5.50;114.50;-;11,841.75;6,478.25;7,481.00;1,858.50;1,829.75
Apr 3, 2025 11:00 PM;Apr 4, 2025 12:00 AM;3,998.75;1,316.25;1,525.00;10,632.75;6.00;116.50;-;11,742.50;6,501.25;6,494.50;854.00;1,835.75
Apr 4, 2025 12:00 AM;Apr 4, 2025 1:00 AM;3,825.00;1,266.50;1,194.50;9,346.75;6.00;117.25;-;11,425.00;6,389.00;5,380.75;104.25;1,856.00
Apr 4, 2025 1:00 AM;Apr 4, 2025 2:00 AM;3,781.00;1,252.50;826.50;7,702.75;6.75;118.75;-;11,445.50;6,345.75;5,424.25;82.00;1,903.00
Apr 4, 2025 2:00 AM;Apr 4, 2025 3:00 AM;3,765.25;1,245.75;577.50;6,198.75;6.00;119.00;-;11,462.75;6,352.25;5,671.00;184.75;1,868.75
Apr 4, 2025 3:00 AM;Apr 4, 2025 4:00 AM;3,805.00;1,302.00;540.50;5,017.75;6.00;119.00;-;11,475.50;6,352.00;5,825.75;606.50;1,903.50
Apr 4, 2025 4:00 AM;Apr 4, 2025 5:00 AM;3,919.50;1,265.75;578.50;4,139.50;6.25;119.25;-;11,483.50;6,410.75;6,619.50;564.00;1,917.50
Apr 4, 2025 5:00 AM;Apr 4, 2025 6:00 AM;4,113.00;1,282.00;612.00;3,574.50;7.25;119.50;-;11,386.75;6,426.00;8,234.00;1,297.50;1,947.75
Apr 4, 2025 6:00 AM;Apr 4, 2025 7:00 AM;4,390.50;1,490.75;789.75;3,407.50;83.25;116.75;-;11,218.25;6,520.00;9,047.75;4,622.75;2,032.25
Apr 4, 2025 7:00 AM;Apr 4, 2025 8:00 AM;4,512.25;1,584.75;780.00;3,322.25;3,229.50;115.50;-;11,222.50;6,526.25;9,070.25;5,106.50;1,951.50
Apr 4, 2025 8:00 AM;Apr 4, 2025 9:00 AM;4,404.25;1,316.00;587.00;2,819.00;13,615.75;113.00;-;11,162.50;6,264.50;8,172.25;2,367.25;1,868.50
Apr 4, 2025 9:00 AM;Apr 4, 2025 10:00 AM;4,057.75;1,462.50;485.25;1,610.75;26,538.25;111.00;-;9,803.00;4,266.25;5,321.25;572.50;1,851.75
Apr 4, 2025 10:00 AM;Apr 4, 2025 11:00 AM;3,786.00;1,373.50;452.25;809.00;36,868.75;110.50;-;7,352.00;1,843.50;2,857.50;140.25;1,831.75
Apr 4, 2025 11:00 AM;Apr 4, 2025 12:00 PM;3,578.75;1,350.00;851.25;1,044.00;44,362.00;110.50;-;5,972.50;1,522.00;2,217.75;85.75;1,773.25
Apr 4, 2025 12:00 PM;Apr 4, 2025 1:00 PM;3,442.50;1,355.50;973.00;1,469.50;47,802.75;112.75;-;5,391.25;1,404.75;2,224.50;29.00;1,778.50
Apr 4, 2025 1:00 PM;Apr 4, 2025 2:00 PM;3,360.00;1,351.75;963.75;1,380.50;47,543.00;110.75;-;5,414.00;1,396.50;2,214.75;32.50;1,779.75
Apr 4, 2025 2:00 PM;Apr 4, 2025 3:00 PM;3,400.75;1,335.75;801.00;1,593.00;44,901.75;108.00;-;5,417.00;1,414.25;2,134.75;27.50;1,744.50
Apr 4, 2025 3:00 PM;Apr 4, 2025 4:00 PM;3,479.50;1,377.00;883.50;2,057.25;40,646.00;106.50;-;5,386.50;1,413.50;2,023.00;50.50;1,743.50
Apr 4, 2025 4:00 PM;Apr 4, 2025 5:00 PM;3,644.00;1,360.25;1,230.25;2,663.50;32,964.00;106.25;-;5,786.00;1,567.75;2,092.50;48.75;1,744.25
Apr 4, 2025 5:00 PM;Apr 4, 2025 6:00 PM;3,886.50;1,415.50;1,645.75;3,922.25;21,659.00;107.50;-;8,207.50;2,777.00;3,371.25;192.50;1,667.25
Apr 4, 2025 6:00 PM;Apr 4, 2025 7:00 PM;4,224.00;1,380.50;2,497.00;5,278.00;9,044.00;108.00;-;10,164.00;4,322.25;6,082.00;2,636.50;1,653.25
Apr 4, 2025 7:00 PM;Apr 4, 2025 8:00 PM;4,514.25;1,449.00;2,844.00;6,205.25;1,422.75;109.75;-;10,432.25;4,895.00;7,562.00;5,782.00;1,674.75
Apr 4, 2025 8:00 PM;Apr 4, 2025 9:00 PM;4,498.00;1,379.50;2,301.50;8,457.00;59.25;112.50;-;10,349.25;4,917.50;7,853.50;5,484.00;1,670.25
Apr 4, 2025 9:00 PM;Apr 4, 2025 10:00 PM;4,357.00;1,274.75;2,213.25;10,441.25;21.00;114.25;-;10,364.50;4,715.00;6,907.75;4,082.25;1,575.75
Apr 4, 2025 10:00 PM;Apr 4, 2025 11:00 PM;4,150.75;1,242.75;3,128.25;10,608.25;12.25;115.50;-;10,279.25;4,494.50;6,150.00;3,175.75;1,692.75
Apr 4, 2025 11:00 PM;Apr 5, 2025 12:00 AM;3,997.50;1,245.50;3,220.50;11,076.50;8.50;116.75;-;9,687.75;4,117.00;5,027.50;1,433.00;1,778.00
Apr 5, 2025 12:00 AM;Apr 5, 2025 1:00 AM;3,921.75;1,280.50;2,803.00;10,615.25;9.75;117.25;-;8,869.00;3,129.75;3,978.25;536.00;1,770.00
Apr 5, 2025 1:00 AM;Apr 5, 2025 2:00 AM;3,882.25;1,248.00;2,425.00;9,858.25;7.50;118.50;-;7,719.50;2,569.00;4,162.25;1,420.50;1,749.00
Apr 5, 2025 2:00 AM;Apr 5, 2025 3:00 AM;3,808.00;1,222.00;2,168.25;9,824.25;5.50;120.00;-;7,724.50;2,324.25;4,082.00;630.25;1,771.25
Apr 5, 2025 3:00 AM;Apr 5, 2025 4:00 AM;3,792.75;1,207.00;2,477.50;10,238.25;5.75;119.50;-;7,725.00;2,234.25;4,162.00;382.00;1,765.50
Apr 5, 2025 4:00 AM;Apr 5, 2025 5:00 AM;3,810.00;1,217.00;2,897.50;11,110.50;5.50;120.00;-;7,642.75;2,250.75;4,332.00;255.75;1,764.00
Apr 5, 2025 5:00 AM;Apr 5, 2025 6:00 AM;3,918.75;1,253.75;3,389.25;11,329.50;13.50;118.75;-;7,582.50;2,179.25;4,242.00;188.25;1,744.25
Apr 5, 2025 6:00 AM;Apr 5, 2025 7:00 AM;4,076.75;1,256.00;3,932.00;11,462.75;70.75;118.75;-;7,597.50;1,937.50;4,358.50;641.50;1,715.50
Apr 5, 2025 7:00 AM;Apr 5, 2025 8:00 AM;4,151.00;1,282.75;4,234.00;10,808.75;3,009.75;119.75;-;7,005.50;1,455.00;3,663.75;1,031.00;1,751.50
Apr 5, 2025 8:00 AM;Apr 5, 2025 9:00 AM;4,029.25;1,272.75;4,150.25;8,561.50;12,705.50;118.75;-;5,533.25;941.25;3,230.00;653.00;1,712.25
Apr 5, 2025 9:00 AM;Apr 5, 2025 10:00 AM;3,864.00;1,377.25;3,799.75;7,262.00;24,981.75;115.75;-;3,544.25;798.75;2,272.25;211.50;1,593.50
Apr 5, 2025 10:00 AM;Apr 5, 2025 11:00 AM;3,684.00;1,438.75;2,662.50;7,588.50;35,100.50;113.75;-;2,844.25;758.25;1,962.25;229.50;1,604.00
Apr 5, 2025 11:00 AM;Apr 5, 2025 12:00 PM;3,533.75;1,456.50;1,278.75;7,384.50;40,950.25;113.00;-;2,831.00;743.00;1,916.50;121.25;1,635.00
Apr 5, 2025 12:00 PM;Apr 5, 2025 1:00 PM;3,431.25;1,418.50;905.75;5,639.00;43,064.75;112.00;-;2,819.25;747.75;1,894.75;105.75;1,600.50
Apr 5, 2025 1:00 PM;Apr 5, 2025 2:00 PM;3,383.25;1,268.50;704.00;4,682.25;41,858.00;111.50;-;2,779.00;750.75;1,893.25;35.75;1,409.00
Apr 5, 2025 2:00 PM;Apr 5, 2025 3:00 PM;3,398.50;1,235.00;598.75;5,075.50;38,414.25;111.00;-;2,804.00;758.75;1,893.75;31.00;1,409.50
Apr 5, 2025 3:00 PM;Apr 5, 2025 4:00 PM;3,456.75;1,273.50;717.75;8,194.75;33,153.25;110.75;-;2,794.75;753.75;1,971.50;40.25;1,542.50
Apr 5, 2025 4:00 PM;Apr 5, 2025 5:00 PM;3,594.25;1,253.50;1,077.75;13,478.50;25,878.25;110.50;-;2,781.00;762.00;2,030.50;45.75;1,655.75
Apr 5, 2025 5:00 PM;Apr 5, 2025 6:00 PM;3,724.50;1,235.25;2,369.25;18,797.50;17,602.50;110.50;-;2,799.50;794.25;2,204.75;83.00;1,658.50
Apr 5, 2025 6:00 PM;Apr 5, 2025 7:00 PM;4,008.50;1,272.00;3,613.00;23,388.00;7,940.25;110.75;-;3,099.00;837.25;2,852.25;454.50;1,739.00
Apr 5, 2025 7:00 PM;Apr 5, 2025 8:00 PM;4,362.75;1,369.25;3,391.25;24,375.75;1,360.50;111.25;-;3,699.75;906.25;3,697.25;4,377.50;1,729.50
Apr 5, 2025 8:00 PM;Apr 5, 2025 9:00 PM;4,396.25;1,326.50;3,047.50;25,083.00;52.50;112.50;-;4,083.25;892.25;3,880.75;5,492.50;1,708.50
Apr 5, 2025 9:00 PM;Apr 5, 2025 10:00 PM;4,318.75;1,257.75;3,341.50;25,773.00;33.50;113.50;-;4,129.00;912.75;3,672.25;4,549.75;1,724.25
Apr 5, 2025 10:00 PM;Apr 5, 2025 11:00 PM;4,150.25;1,207.25;3,243.00;24,262.00;26.00;115.50;-;3,882.75;914.00;3,245.25;4,336.75;1,755.25
Apr 5, 2025 11:00 PM;Apr 6, 2025 12:00 AM;3,972.25;1,198.00;3,504.25;22,672.00;9.75;116.00;-;3,267.00;887.50;3,032.00;2,556.25;1,717.75
Apr 6, 2025 12:00 AM;Apr 6, 2025 1:00 AM;3,815.25;1,193.25;4,118.75;20,857.75;7.00;117.00;-;3,019.00;864.75;2,622.50;814.50;1,699.75
Apr 6, 2025 1:00 AM;Apr 6, 2025 2:00 AM;3,732.25;1,188.75;3,555.75;19,087.00;5.75;117.75;-;3,020.75;872.25;2,634.75;93.75;1,715.50
Apr 6, 2025 2:00 AM;Apr 6, 2025 3:00 AM;3,705.25;1,184.50;3,176.00;17,092.00;9.75;118.75;-;3,059.50;901.75;2,561.00;161.75;1,703.50
Apr 6, 2025 3:00 AM;Apr 6, 2025 4:00 AM;3,726.00;1,206.50;2,459.25;15,640.75;10.25;120.00;-;3,062.00;942.75;2,691.50;481.00;1,676.50
Apr 6, 2025 4:00 AM;Apr 6, 2025 5:00 AM;3,803.25;1,239.00;1,745.75;14,474.75;12.50;120.50;-;3,113.75;951.50;2,736.75;1,050.00;1,655.00
Apr 6, 2025 5:00 AM;Apr 6, 2025 6:00 AM;3,920.50;1,299.75;1,472.00;13,823.25;7.75;120.25;-;3,076.00;946.75;2,837.00;1,904.00;1,638.75
Apr 6, 2025 6:00 AM;Apr 6, 2025 7:00 AM;4,028.00;1,310.00;1,494.50;13,766.75;111.00;120.00;-;3,125.50;948.75;2,823.75;2,946.50;1,638.25
Apr 6, 2025 7:00 AM;Apr 6, 2025 8:00 AM;4,072.50;1,322.50;1,348.25;12,403.00;3,767.00;120.00;-;3,132.75;936.75;2,704.00;2,329.25;1,621.00
Apr 6, 2025 8:00 AM;Apr 6, 2025 9:00 AM;3,961.50;1,275.00;645.00;10,479.50;14,855.25;120.00;-;2,877.75;914.75;2,450.25;670.50;1,567.00
Apr 6, 2025 9:00 AM;Apr 6, 2025 10:00 AM;3,772.25;1,353.50;386.50;9,762.00;27,772.00;120.00;-;2,817.00;861.75;2,216.25;143.25;1,577.50
Apr 6, 2025 10:00 AM;Apr 6, 2025 11:00 AM;3,622.00;1,329.75;152.25;9,495.75;36,093.25;120.00;-;2,805.00;818.50;2,110.00;140.25;1,520.00
Apr 6, 2025 11:00 AM;Apr 6, 2025 12:00 PM;3,497.00;1,273.25;91.00;7,574.25;40,807.25;120.00;-;2,787.00;784.25;2,080.75;136.75;1,373.00
Apr 6, 2025 12:00 PM;Apr 6, 2025 1:00 PM;3,403.25;1,298.25;56.25;4,136.25;43,274.25;121.25;-;2,776.00;770.25;2,079.25;35.50;1,468.75
Apr 6, 2025 1:00 PM;Apr 6, 2025 2:00 PM;3,280.00;1,274.50;32.75;2,148.25;42,991.25;120.00;-;2,769.50;723.25;2,064.50;84.50;1,501.00
Apr 6, 2025 2:00 PM;Apr 6, 2025 3:00 PM;3,206.50;1,233.25;3.00;1,802.25;40,593.25;120.00;-;2,771.50;686.25;2,047.75;26.50;1,484.75
Apr 6, 2025 3:00 PM;Apr 6, 2025 4:00 PM;3,356.50;1,214.00;70.25;2,082.50;37,065.25;119.50;-;2,768.25;712.00;2,051.50;103.00;1,458.00
Apr 6, 2025 4:00 PM;Apr 6, 2025 5:00 PM;3,597.00;1,310.75;402.50;4,192.50;32,222.00;119.00;-;2,807.50;796.75;2,105.00;22.75;1,618.75
Apr 6, 2025 5:00 PM;Apr 6, 2025 6:00 PM;3,805.00;1,289.75;1,159.00;6,206.75;23,400.50;118.50;-;3,341.50;1,361.25;2,494.75;168.00;1,702.00
Apr 6, 2025 6:00 PM;Apr 6, 2025 7:00 PM;4,162.00;1,210.50;1,367.00;7,350.50;10,344.75;118.00;-;5,736.00;2,343.50;4,399.75;701.00;1,729.75
Apr 6, 2025 7:00 PM;Apr 6, 2025 8:00 PM;4,473.75;1,344.00;1,370.00;7,550.75;1,674.25;117.00;-;7,410.25;3,942.25;6,288.75;4,028.75;1,739.75
Apr 6, 2025 8:00 PM;Apr 6, 2025 9:00 PM;4,504.50;1,377.00;1,818.75;9,084.00;35.75;118.50;-;8,070.50;4,952.00;6,589.25;4,116.50;1,814.00
Apr 6, 2025 9:00 PM;Apr 6, 2025 10:00 PM;4,372.50;1,279.00;2,194.50;10,785.75;17.75;119.50;-;8,288.00;5,336.00;6,758.25;2,149.75;1,837.00
