date,soc_100,soc_200,soc_500
2025-04-19 00:00:00+02:00,16.262263751258722,8.131131875629361,3.2524527502517437
2025-04-20 00:00:00+02:00,8.814868229148098,4.40743411457405,1.762973645829619
2025-04-21 00:00:00+02:00,7.353298582002826,3.676649291001414,1.4706597164005646
2025-04-22 00:00:00+02:00,2.355000316948724,1.177500158474363,0.4710000633897445
2025-04-23 00:00:00+02:00,1.5228705241389509,0.7614352620694765,0.3045741048277898
2025-04-24 00:00:00+02:00,1.5228705241389509,0.7614352620694765,0.3045741048277898
2025-04-25 00:00:00+02:00,1.5228705241389509,0.7614352620694765,0.3045741048277898
2025-04-26 00:00:00+02:00,3.4987260785411323,1.7493630392705672,0.6997452157082262
2025-04-27 00:00:00+02:00,6.076987213337108,3.0384936066685553,1.2153974426674214
2025-04-28 00:00:00+02:00,6.758036566778846,3.379018283389424,1.3516073133557687
2025-04-29 00:00:00+02:00,7.456210197504086,3.7281050987520445,1.491242039500817
2025-04-30 00:00:00+02:00,7.836692078072538,3.91834603903627,1.5673384156145074
2025-05-01 00:00:00+02:00,9.69057942518067,4.845289712590336,1.9381158850361335
2025-05-02 00:00:00+02:00,10.621155407177067,5.310577703588534,2.1242310814354126
2025-05-03 00:00:00+02:00,8.635562916263167,4.317781458131585,1.7271125832526333
2025-05-04 00:00:00+02:00,6.586386484412317,3.29319324220616,1.3172772968824629
2025-05-05 00:00:00+02:00,5.905337130970581,2.952668565485292,1.1810674261941156
2025-05-06 00:00:00+02:00,5.7168897197386785,2.85844485986934,1.1433779439477352
2025-05-07 00:00:00+02:00,5.337030652325261,2.6685153261626313,1.0674061304650517
2025-05-08 00:00:00+02:00,3.569606262370113,1.7848031311850576,0.7139212524740224
2025-05-09 00:00:00+02:00,3.800866355339976,1.900433177669989,0.7601732710679948
2025-05-10 00:00:00+02:00,5.229662258674487,2.6148311293372446,1.045932451734897
2025-05-11 00:00:00+02:00,7.835524898593651,3.9177624492968266,1.5671049797187298
2025-05-12 00:00:00+02:00,18.959812835091316,10.078611775319871,4.031444710127947
2025-05-13 00:00:00+02:00,26.426264133893337,15.479037664908832,6.191615065963533
2025-05-14 00:00:00+02:00,28.927621175083704,16.854521931724538,6.741808772689814
2025-05-15 00:00:00+02:00,32.25164613798491,18.516534413175144,7.406613765270056
2025-05-16 00:00:00+02:00,31.880933565634,18.33117812699968,7.332471250799872
2025-05-17 00:00:00+02:00,31.881613526406515,18.33151810738594,7.332607242954375
2025-05-18 00:00:00+02:00,28.656780386578045,16.719101537471705,6.687640614988681
2025-05-19 00:00:00+02:00,17.53249245008038,10.55825221144866,4.223300884579465
2025-05-20 00:00:00+02:00,9.657365551893138,4.953488522167089,1.9813954088668349
2025-05-21 00:00:00+02:00,10.80046444855424,5.40023222427712,2.1600928897108482
2025-05-22 00:00:00+02:00,17.841590336254246,8.960400344402043,3.5841601377608163
2025-05-23 00:00:00+02:00,26.618413871477262,13.507232817113236,5.402893126845293
2025-05-24 00:00:00+02:00,32.664226681788634,16.6885599273686,6.67542397094744
2025-05-25 00:00:00+02:00,40.92084500066239,20.975289791905166,8.390115916762067
2025-05-26 00:00:00+02:00,42.83288453411502,21.979850189002146,8.79194007560086
2025-05-27 00:00:00+02:00,44.22071346267245,22.673764653280866,9.069505861312345
2025-05-28 00:00:00+02:00,40.736852805232004,20.931834324560644,8.372733729824258
2025-05-29 00:00:00+02:00,31.66392142774461,16.355763459542025,6.542305383816809
2025-05-30 00:00:00+02:00,29.65015943115336,15.408252743249644,6.163301097299858
2025-05-31 00:00:00+02:00,23.458414863138955,12.29185567261584,4.916742269046337
2025-06-01 00:00:00+02:00,14.709164222106864,7.758809647000113,3.1035238588000453
2025-06-02 00:00:00+02:00,12.797124688654245,6.754249249903132,2.701699699961252
2025-06-03 00:00:00+02:00,11.70782655295931,6.209600182055664,2.483840072822265
2025-06-04 00:00:00+02:00,11.54660845939324,6.128991135272629,2.451596454109051
2025-06-05 00:00:00+02:00,10.179956601713117,5.445665206432567,2.178266082573027
2025-06-06 00:00:00+02:00,8.610932175571108,4.443362006258637,1.7773448025034544
2025-06-07 00:00:00+02:00,8.79826470440423,4.399132352202117,1.7596529408808466
2025-06-08 00:00:00+02:00,13.47115027141739,6.7755449675370825,2.710217987014833
2025-06-09 00:00:00+02:00,26.7088533073046,18.371892369589357,7.692667415475296
2025-06-10 00:00:00+02:00,29.720879339311356,26.090676021254858,11.705010560123668
2025-06-11 00:00:00+02:00,33.588996096051126,33.65343615994213,15.654944299580754
2025-06-12 00:00:00+02:00,36.35563669958874,35.33845899489175,16.57160333273377
2025-06-13 00:00:00+02:00,40.02006998335235,37.36190615252532,17.3809821957872
2025-06-14 00:00:00+02:00,51.316061411792994,46.617838277860635,21.083355045921326
2025-06-15 00:00:00+02:00,46.317749435047496,46.98682481171103,21.230949659461483
2025-06-16 00:00:00+02:00,33.28191570133391,35.49141206074557,16.288874091435744
2025-06-17 00:00:00+02:00,31.07163865173568,28.173502900284337,12.436880743269077
2025-06-18 00:00:00+02:00,28.351896721637388,21.184930174917803,8.716621969140288
2025-06-19 00:00:00+02:00,30.637700687048262,22.026129624442426,8.810451849776971
2025-06-20 00:00:00+02:00,24.424216383975494,18.728156957154265,7.491262782861706
2025-06-21 00:00:00+02:00,13.800774415172446,9.808499561637761,3.9233998246551054
2025-06-22 00:00:00+02:00,16.41473654198398,8.20736827099199,3.2829473083967966
2025-06-23 00:00:00+02:00,21.58723231151829,10.793616155759148,4.317446462303659
2025-06-24 00:00:00+02:00,34.03849542031609,19.735889276689683,7.894567834257084
2025-06-25 00:00:00+02:00,45.91676351653217,32.81788046765487,14.303257831141678
2025-06-26 00:00:00+02:00,41.22060277010761,34.803303092660606,17.337929394629352
2025-06-27 00:00:00+02:00,38.08481636799441,35.128148137309054,19.593868819594785
2025-06-28 00:00:00+02:00,41.2023706334954,36.686925270059554,20.58159688551596
2025-06-29 00:00:00+02:00,45.71950169004073,38.94549079833222,21.728443707599553
2025-06-30 00:00:00+02:00,43.87618171635315,38.02383081148843,21.582322089314314
2025-07-01 00:00:00+02:00,30.686180469386795,28.712188621473615,17.857453089727173
2025-07-02 00:00:00+02:00,17.812841678040236,15.132662082943193,11.249748953816484
2025-07-03 00:00:00+02:00,17.472566025594343,10.629021258502226,7.207790110554718
2025-07-04 00:00:00+02:00,18.375042195128405,9.187521097564204,4.505188639073457
2025-07-05 00:00:00+02:00,19.294422696480844,9.817648642433847,4.393022444200338
2025-07-06 00:00:00+02:00,18.399680951610776,9.96946459710883,4.210328215295805
2025-07-07 00:00:00+02:00,15.036712117833414,8.372852534436555,3.3491410137746214
2025-07-08 00:00:00+02:00,14.57990512476979,8.144449037904742,3.2577796151618967
2025-07-09 00:00:00+02:00,14.428541652488803,8.068767301764249,3.2275069207056997
2025-07-10 00:00:00+02:00,14.436872020950796,8.072932485995244,3.229172994398098
2025-07-11 00:00:00+02:00,13.40334630567269,7.556169628356193,3.0224678513424768
2025-07-12 00:00:00+02:00,7.256922351438219,4.312520357045535,1.7250081428182138
2025-07-13 00:00:00+02:00,1.057230279195819,0.6134874938143164,0.2453949975257266
2025-07-14 00:00:00+02:00,0.8891540149528276,0.4445770074764158,0.17783080299056636
2025-07-15 00:00:00+02:00,0.8857018992142204,0.4428509496071122,0.1771403798428449
2025-07-16 00:00:00+02:00,0.8945041495283391,0.44725207476417156,0.17890082990566866
2025-07-17 00:00:00+02:00,1.4223875451850536,0.7111937725925289,0.2844775090370115
2025-07-18 00:00:00+02:00,1.281363159299087,0.6406815796495456,0.25627263185981825
2025-07-19 00:00:00+02:00,4.590874322129173,2.295437161064588,0.9181748644258354
2025-07-20 00:00:00+02:00,6.153584450887836,3.07679222544392,1.230716890177568
2025-07-21 00:00:00+02:00,6.2995206717524335,3.149760335876219,1.2599041343504875
2025-07-22 00:00:00+02:00,6.6835295962269985,3.3417647981135015,1.3367059192454005
2025-07-23 00:00:00+02:00,15.247645450355572,8.037410473779742,3.214964189511896
2025-07-24 00:00:00+02:00,16.829147984837096,9.32405496163882,3.7296219846555276
2025-07-25 00:00:00+02:00,16.800898722784357,9.309930330612449,3.72397213224498
2025-07-26 00:00:00+02:00,13.457450652460599,7.63820629545057,3.055282518180228
2025-07-27 00:00:00+02:00,11.252892098685146,6.535927018562844,2.614370807425138
2025-07-28 00:00:00+02:00,11.106955877820548,6.4629589081305445,2.585183563252218
2025-07-29 00:00:00+02:00,11.334733675247483,6.576847806844013,2.630739122737605
2025-07-30 00:00:00+02:00,2.8294165311787958,1.9106014862077145,0.7642405944830861
2025-07-31 00:00:00+02:00,0.7236819958122297,0.36184099790611585,0.1447363991624467
2025-08-01 00:00:00+02:00,0.7236819958122297,0.36184099790611585,0.1447363991624467
2025-08-02 00:00:00+02:00,1.2376656821406953,0.6188328410703486,0.24753313642813987
2025-08-03 00:00:00+02:00,1.471034358529346,0.735517179264674,0.29420687170587
2025-08-04 00:00:00+02:00,1.669068126836428,0.834534063418215,0.3338136253672864
2025-08-05 00:00:00+02:00,1.1886255693569932,0.5943127846784976,0.2377251138713994
2025-08-06 00:00:00+02:00,2.7766651310843975,1.3883325655421999,0.5553330262168802
2025-08-07 00:00:00+02:00,3.4350418330924946,1.7175209165462484,0.6870083666184996
2025-08-08 00:00:00+02:00,4.3074078743059445,2.153703937152973,0.8614815748611898
2025-08-09 00:00:00+02:00,4.793844071840845,2.3969220359204235,0.95876881436817
2025-08-10 00:00:00+02:00,8.613797440887817,4.306898720443909,1.7227594881775639
2025-08-11 00:00:00+02:00,9.314161281572865,4.657080640786433,1.8628322563145736
2025-08-12 00:00:00+02:00,9.747671534935751,4.8738357674678765,1.9495343069871507
2025-08-13 00:00:00+02:00,8.495083623030709,4.247541811515355,1.6990167246061425
2025-08-14 00:00:00+02:00,8.030834853208535,4.015417426604269,1.6061669706417079
2025-08-15 00:00:00+02:00,7.644987133203306,3.8224935666016537,1.5289974266406616
2025-08-16 00:00:00+02:00,9.033393887670828,4.516696943835415,1.8066787775341662
2025-08-17 00:00:00+02:00,6.43132265305632,3.215661326528161,1.286264530611265
2025-08-18 00:00:00+02:00,6.996100586714234,3.498050293357118,1.3992201173428476
2025-08-19 00:00:00+02:00,7.486905576437957,3.74345278821898,1.4973811152875922
2025-08-20 00:00:00+02:00,7.081912307011572,3.5409561535057867,1.4163824614023155
2025-08-21 00:00:00+02:00,6.85306603992032,3.4265330199601607,1.3706132079840647
2025-08-22 00:00:00+02:00,7.32067929784304,3.660339648921521,1.464135859568609
2025-08-23 00:00:00+02:00,7.346644198243522,3.673322099121762,1.4693288396487052
2025-08-24 00:00:00+02:00,7.680446417975488,3.840223208987745,1.5360892835950983
2025-08-25 00:00:00+02:00,6.9112737920298954,3.4556368960149486,1.3822547584059799
2025-08-26 00:00:00+02:00,6.776551129415211,3.3882755647076066,1.3553102258830432
2025-08-27 00:00:00+02:00,6.917647041017753,3.458823520508878,1.3835294082035516
2025-08-28 00:00:00+02:00,6.912344870024716,3.456172435012359,1.382468974004944
2025-08-29 00:00:00+02:00,6.0422174607482635,3.021108730374133,1.2084434921496536
2025-08-30 00:00:00+02:00,4.838872120369828,2.419436060184915,0.9677744240739664
2025-08-31 00:00:00+02:00,4.980814319008408,2.4904071595042048,0.9961628638016824
2025-09-01 00:00:00+02:00,4.2868114023039565,2.143405701151979,0.857362280460792
2025-09-02 00:00:00+02:00,3.36354150900162,1.681770754500811,0.6727083018003247
2025-09-03 00:00:00+02:00,6.308925010615348,3.154462505307675,1.2617850021230705
2025-09-04 00:00:00+02:00,8.214503486598868,4.107251743299435,1.6429006973197742
2025-09-05 00:00:00+02:00,8.131257514519511,4.0656287572597565,1.6262515029039029
2025-09-06 00:00:00+02:00,8.477522211505908,4.238761105752955,1.6955044423011822
2025-09-07 00:00:00+02:00,10.870976944941612,5.435488472470807,2.174195388988323
2025-09-08 00:00:00+02:00,16.632837284744323,8.316418642372161,3.3265674569488652
2025-09-09 00:00:00+02:00,16.632837284744323,8.316418642372161,3.3265674569488652
2025-09-10 00:00:00+02:00,13.54635787152805,6.773178935764027,2.7092715743056113
2025-09-11 00:00:00+02:00,12.892530966287651,6.446265483143827,2.5785061932575313
2025-09-12 00:00:00+02:00,13.798440986790522,6.899220493395262,2.759688197358105
2025-09-13 00:00:00+02:00,14.648677793823435,7.324338896911717,2.9297355587646874
2025-09-14 00:00:00+02:00,11.912277589865734,5.956138794932868,2.3824555179731477
2025-09-15 00:00:00+02:00,13.947697822754858,7.389551774144254,2.9558207096577016
2025-09-16 00:00:00+02:00,28.233412108469143,20.907547753563865,9.42661024206962
2025-09-17 00:00:00+02:00,41.28602263367351,34.57671015902319,18.19089753561033
2025-09-18 00:00:00+02:00,47.50672597994332,44.82991897501523,25.876166269886784
2025-09-19 00:00:00+02:00,48.839357534640314,51.739969434215254,32.22417166144643
2025-09-20 00:00:00+02:00,50.768981389601414,57.89824559538937,38.271467333795705
2025-09-21 00:00:00+02:00,56.824341498205186,66.11938988338483,45.143910256873525
2025-09-22 00:00:00+02:00,50.10302673478372,64.65915570206444,47.78836089595658
2025-09-23 00:00:00+02:00,35.8481977034884,51.1566023498543,42.06123315552805
2025-09-24 00:00:00+02:00,24.33967059265089,38.259481651578405,33.6057625448607
2025-09-25 00:00:00+02:00,25.795127354163704,31.844352889477673,27.455725832140782
2025-09-26 00:00:00+02:00,25.991453292179962,25.698781176634277,21.41351193912379
2025-09-27 00:00:00+02:00,21.65388173484663,18.336531164274042,14.884626726300064
2025-09-28 00:00:00+02:00,14.014471867573178,9.323361996943754,7.695373851488314
2025-09-29 00:00:00+02:00,12.939606257274718,6.469803128637361,3.3254059925545394
2025-09-30 00:00:00+02:00,12.908721002855751,6.454360501427878,2.581744200571151
2025-10-01 00:00:00+02:00,11.623734991926474,5.811867495963241,2.324746998385296
2025-10-02 00:00:00+02:00,3.497983947178032,1.748991973589018,0.6995967894356073
2025-10-03 00:00:00+02:00,5.796431168452982,2.898215584226493,1.1592862336905974
2025-10-04 00:00:00+02:00,19.688943378844154,12.966408010765345,5.267831839659714
2025-10-05 00:00:00+02:00,33.97465766455844,27.25212229647963,14.79832957245325
2025-10-06 00:00:00+02:00,47.222067705719205,41.018684459917154,28.626272662791582
2025-10-07 00:00:00+02:00,48.24532988539619,44.288954687749495,37.72273714258193
2025-10-08 00:00:00+02:00,47.98623248195861,44.159405986030706,40.072285043738944
2025-10-09 00:00:00+02:00,47.22258808662064,43.777583788361724,39.919556164671356
2025-10-10 00:00:00+02:00,42.812004338715106,41.57229191440896,39.03743941509025
2025-10-11 00:00:00+02:00,28.91949212832393,31.504099487870104,34.92889380912113
2025-10-12 00:00:00+02:00,14.633777842609648,17.21838520215582,25.398396076327597
2025-10-13 00:00:00+02:00,1.3852676024769857,3.451272939232344,11.570232946194887
2025-10-14 00:00:00+02:00,0.37678856204892297,0.1883942810244625,2.4767250942543257
2025-10-15 00:00:00+02:00,0.37678856204892297,0.1883942810244625,0.07535771240978499
2025-10-16 00:00:00+02:00,0.33827232360959825,0.16913616180480015,0.06765446472192006
2025-10-17 00:00:00+02:00,0.01852435356015464,0.009262176780078334,0.0037048707120313344
2025-10-18 00:00:00+02:00,0.150825326567134,0.07541266328356801,0.03016506531342721
2025-10-19 00:00:00+02:00,1.178601593820749,0.5893007969103755,0.23572031876415017
2025-10-20 00:00:00+02:00,2.4008894276730524,1.200444713836527,0.48017788553461077
2025-10-21 00:00:00+02:00,6.6489280131649435,3.324464006582473,1.3297856026329893
2025-10-22 00:00:00+02:00,9.055060859832041,4.5275304299160215,1.811012171966409
2025-10-23 00:00:00+02:00,11.78381333544967,5.891906667724838,2.3567626670899346
2025-10-24 00:00:00+02:00,25.215358600877046,16.015176080799858,6.551780956573189
2025-10-25 00:00:00+02:00,39.36877191358435,30.234739880010654,16.39163188129111
2025-10-26 00:00:00+02:00,52.626709932045024,44.006566032098135,30.38293405233137
2025-10-27 00:00:00+01:00,65.53813086526165,57.605133641563576,44.39378966754612
2025-10-28 00:00:00+01:00,75.50356562079574,69.73070816218778,57.81544804722438
2025-10-29 00:00:00+01:00,86.94740718748709,82.59548608839059,71.53278778913408
2025-10-30 00:00:00+01:00,97.69708557041385,95.1131824227111,85.11129489429085
2025-10-31 00:00:00+01:00,87.75722215510419,93.8583401340611,93.03507602600617
2025-11-01 00:00:00+01:00,73.81562651080344,84.97040690533247,93.89930590090967
2025-11-02 00:00:00+01:00,59.52991222508915,71.95937725438219,87.97410357725107
2025-11-03 00:00:00+01:00,45.434704811543774,57.76891640475235,78.81402056289669
2025-11-04 00:00:00+01:00,31.20810050204315,43.5127571071449,68.1254052046626
2025-11-05 00:00:00+01:00,17.426989451969828,29.479344439251093,55.8459820532064
2025-11-06 00:00:00+01:00,3.948558593425431,15.597271867121757,42.11026824707291
2025-11-07 00:00:00+01:00,0.453135528996472,6.726974135541142,29.99072058301209
2025-11-08 00:00:00+01:00,0.10901688758294546,1.3291930785554815,19.26017958878926
2025-11-09 00:00:00+01:00,0.10901688758294546,0.05450844379147273,10.9885244879569
2025-11-10 00:00:00+01:00,0.07051553405940944,0.03525776702970472,5.893294320326034
2025-11-11 00:00:00+01:00,0.0688633632851026,0.0344316816425513,2.307686953933726
2025-11-12 00:00:00+01:00,0.08370152926890757,0.04185076463445379,0.405284100000591
2025-11-13 00:00:00+01:00,2.3737845770855244,1.1868922885427622,0.47475691541710496
2025-11-14 00:00:00+01:00,2.4621996953021776,1.2310998476510888,0.4924399390604356
2025-11-15 00:00:00+01:00,3.5498129043693014,1.7749064521846507,0.7099625808738603
2025-11-16 00:00:00+01:00,4.010649219280318,2.005324609640159,0.8021298438560638
2025-11-17 00:00:00+01:00,4.025731186691152,2.012865593345576,0.8051462373382304
2025-11-18 00:00:00+01:00,6.572447104572224,3.286223552286112,1.3144894209144447
2025-11-19 00:00:00+01:00,13.202957376458263,6.601478688229132,2.640591475291653
2025-11-20 00:00:00+01:00,12.531119787676152,6.265559893838076,2.5062239575352305
2025-11-21 00:00:00+01:00,12.449744395313292,6.224872197656646,2.4899488790626587
2025-11-22 00:00:00+01:00,11.538733765139641,5.7693668825698206,2.3077467530279283
2025-11-23 00:00:00+01:00,14.079167025095916,7.039583512547958,2.8158334050191836
2025-11-24 00:00:00+01:00,18.228637536828334,9.114318768414167,3.6457275073656663
2025-11-25 00:00:00+01:00,15.681921618947259,7.840960809473629,3.1363843237894513
2025-11-26 00:00:00+01:00,8.967709817792311,4.483854908896156,1.7935419635584624
2025-11-27 00:00:00+01:00,7.349464358757805,3.6747321793789025,1.4698928717515614
2025-11-28 00:00:00+01:00,7.346524970423153,3.6732624852115765,1.469304994084631
2025-11-29 00:00:00+01:00,7.315518835380324,3.657759417690162,1.4631037670760652
2025-11-30 00:00:00+01:00,4.865164844012165,2.4325824220060825,0.9730329688024332
2025-12-01 00:00:00+01:00,0.7855025374651358,0.3927512687325679,0.1571005074930274
